shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
220035,43.525661,5.44271,2,
220035,43.529026,5.438655,3,
220035,43.530128,5.438575,4,
220035,43.532795,5.439538,5,
220035,43.534557,5.439164,6,
220035,43.531994,5.43684,7,
220035,43.533089,5.43193,8,
220035,43.53437,5.42973,9,
220035,43.53537,5.42623,10,
220035,43.536098,5.422036,11,
220035,43.537514,5.420714,12,
220035,43.540604,5.419272,13,
220035,43.542461,5.417428,14,
220035,43.545162,5.415977,15,
220035,43.546268,5.414638,16,
220035,43.547543,5.413114,17,
220035,43.549664,5.412145,18,
220035,43.552181,5.408303,19,
220035,43.555233,5.404065,20,
220035,43.554741,5.407564,21,
220035,43.554985,5.411771,22,
220035,43.555439,5.414992,23,
220035,43.556316,5.419759,24,
220037,43.556782,5.419257,1,
220037,43.555492,5.41498,2,
220037,43.555031,5.41166,3,
220037,43.554787,5.407575,4,
220037,43.555233,5.404065,5,
220037,43.552135,5.408232,6,
220037,43.550133,5.41164,7,
220037,43.547543,5.413114,8,
220037,43.5462,5.414654,9,
220037,43.545052,5.416025,10,
220037,43.542389,5.417425,11,
220037,43.539677,5.419806,12,
220037,43.537506,5.420479,13,
220037,43.536152,5.42164,14,
220037,43.535191,5.42653,15,
220037,43.534222,5.42988,16,
220037,43.532848,5.43203,17,
220037,43.531929,5.436853,18,
220037,43.53067,5.438123,19,
220037,43.528625,5.440062,20,
220037,43.527966,5.44154,21,
220037,43.52663,5.444524,22,
220038,43.556782,5.419257,1,
220038,43.555492,5.41498,2,
220038,43.555031,5.41166,3,
220038,43.554787,5.407575,4,
220038,43.555233,5.404065,5,
220038,43.552135,5.408232,6,
220038,43.550133,5.41164,7,
220038,43.547543,5.413114,8,
220038,43.5462,5.414654,9,
220038,43.545052,5.416025,10,
220038,43.542389,5.417425,11,
220038,43.539677,5.419806,12,
220038,43.537506,5.420479,13,
220038,43.536152,5.42164,14,
220038,43.535191,5.42653,15,
220038,43.534222,5.42988,16,
220038,43.532848,5.43203,17,
220038,43.531929,5.436853,18,
220038,43.532795,5.439538,19,
220038,43.534557,5.439164,20,
220038,43.53067,5.438123,21,
220038,43.528625,5.440062,22,
220038,43.527966,5.44154,23,
220038,43.52663,5.444524,24,
230017,43.563091,5.471886,1,
230017,43.562313,5.46759,2,
230017,43.563171,5.459611,3,
230017,43.559711,5.450274,4,
230017,43.559025,5.448676,5,
230017,43.55835,5.451355,6,
230017,43.559341,5.456081,7,
230017,43.559898,5.457524,8,
230017,43.561241,5.460523,9,
230017,43.559299,5.461347,10,
230017,43.555683,5.459507,11,
230017,43.550667,5.456824,12,
230017,43.547707,5.455234,13,
230017,43.546432,5.45482,14,
230017,43.544949,5.455366,15,
230017,43.541904,5.456171,16,
230017,43.540436,5.457193,17,
230017,43.538372,5.45703,18,
230017,43.535793,5.457696,19,
230017,43.530937,5.455961,20,
230017,43.529865,5.453839,21,
230017,43.531696,5.451636,22,
230028,43.531696,5.451636,1,
230028,43.532913,5.455163,2,
230028,43.536457,5.457616,3,
230028,43.53862,5.457073,4,
230028,43.540512,5.457297,5,
230028,43.541771,5.456545,6,
230028,43.544388,5.4556,7,
230028,43.54631,5.455022,8,
230028,43.547905,5.455406,9,
230028,43.550907,5.457059,10,
230028,43.556103,5.459896,11,
230028,43.559635,5.461617,12,
230028,43.563171,5.459611,13,
230028,43.559711,5.450274,14,
230028,43.559025,5.448676,15,
230028,43.55835,5.451355,16,
230028,43.559341,5.456081,17,
230028,43.559898,5.457524,18,
230028,43.561241,5.460523,19,
230028,43.562191,5.467482,20,
230028,43.563091,5.471886,21,
240027,43.612026,5.383015,1,
240027,43.585762,5.412896,2,
240027,43.583385,5.415292,3,
240027,43.58176,5.416483,4,
240027,43.580574,5.421288,5,
240027,43.580509,5.422539,6,
240027,43.577412,5.422009,7,
240027,43.575901,5.424713,8,
240027,43.577484,5.431777,9,
240027,43.575424,5.432024,10,
240027,43.572529,5.432646,11,
240027,43.569546,5.433105,12,
240027,43.565872,5.434025,13,
240027,43.563236,5.434007,14,
240027,43.560856,5.433677,15,
240027,43.557217,5.43363,16,
240027,43.554649,5.43395,17,
240027,43.536526,5.434966,18,
240027,43.534927,5.43581,19,
240027,43.532871,5.436898,20,
240027,43.53067,5.438123,21,
240027,43.528625,5.440062,22,
240027,43.527966,5.44154,23,
240027,43.52663,5.444524,24,
240027,43.52367,5.44266,25,
240027,43.5238,5.44287,26,
240031,43.5238,5.44287,1,
240031,43.525642,5.444788,2,
240031,43.527554,5.442679,3,
240031,43.528969,5.439557,4,
240031,43.530128,5.438575,5,
240031,43.532791,5.43716,6,
240031,43.534748,5.436094,7,
240031,43.537018,5.434792,8,
240031,43.555309,5.434034,9,
240031,43.557537,5.434307,10,
240031,43.561115,5.433785,11,
240031,43.563358,5.434126,12,
240031,43.566196,5.434091,13,
240031,43.569786,5.433177,14,
240031,43.572968,5.43271,15,
240031,43.575493,5.432187,16,
240031,43.577579,5.431965,17,
240031,43.575939,5.424776,18,
240031,43.577389,5.42229,19,
240031,43.580608,5.42264,20,
240031,43.580734,5.421522,21,
240031,43.582058,5.416339,22,
240031,43.584118,5.415205,23,
240031,43.585793,5.413007,24,
240031,43.612026,5.383015,25,
250012,43.5238,5.44287,1,
250012,43.525681,5.44492,2,
250012,43.523891,5.447196,3,
250012,43.523949,5.449867,4,
250012,43.525112,5.454585,5,
250012,43.528027,5.45519,6,
250012,43.529354,5.453794,7,
250012,43.531696,5.451636,8,
250012,43.532913,5.455163,9,
250012,43.536457,5.457616,10,
250012,43.53862,5.457073,11,
250012,43.540512,5.457297,12,
250012,43.541771,5.456545,13,
250012,43.544388,5.4556,14,
250012,43.54631,5.455022,15,
250012,43.547905,5.455406,16,
250012,43.550907,5.457059,17,
250012,43.556103,5.459896,18,
250012,43.559635,5.461617,19,
250012,43.567379,5.465593,20,
250012,43.571232,5.468795,21,
250012,43.576004,5.469185,22,
250012,43.580502,5.471217,23,
250012,43.582405,5.472466,24,
250012,43.587486,5.476243,25,
250012,43.59082,5.479203,26,
250012,43.593132,5.481728,27,
250012,43.594925,5.482781,28,
250012,43.597534,5.484762,29,
250013,43.5238,5.44287,1,
250013,43.525681,5.44492,2,
250013,43.523891,5.447196,3,
250013,43.523949,5.449867,4,
250013,43.525112,5.454585,5,
250013,43.528027,5.45519,6,
250013,43.529354,5.453794,7,
250013,43.531696,5.451636,8,
250013,43.532913,5.455163,9,
250013,43.536457,5.457616,10,
250013,43.53862,5.457073,11,
250013,43.540512,5.457297,12,
250013,43.541771,5.456545,13,
250013,43.544388,5.4556,14,
250013,43.54631,5.455022,15,
250013,43.547905,5.455406,16,
250013,43.550907,5.457059,17,
250013,43.556103,5.459896,18,
250013,43.559635,5.461617,19,
250013,43.567379,5.465593,20,
250013,43.571232,5.468795,21,
250013,43.576004,5.469185,22,
250013,43.580502,5.471217,23,
250013,43.582405,5.472466,24,
250013,43.587486,5.476243,25,
250013,43.59082,5.479203,26,
250013,43.593132,5.481728,27,
250013,43.594925,5.482781,28,
250013,43.598946,5.485169,29,
250013,43.600440999999996,5.48682,30,
250013,43.597534,5.484762,31,
250020,43.597534,5.484762,1,
250020,43.593063,5.481451,2,
250020,43.590492,5.47856,3,
250020,43.58749,5.47584,4,
250020,43.582798,5.472707,5,
250020,43.580112,5.47083,6,
250020,43.576054,5.46906,7,
250020,43.5709,5.468353,8,
250020,43.566925,5.465242,9,
250020,43.559299,5.461347,10,
250020,43.555683,5.459507,11,
250020,43.550667,5.456824,12,
250020,43.547707,5.455234,13,
250020,43.546432,5.45482,14,
250020,43.544949,5.455366,15,
250020,43.541904,5.456171,16,
250020,43.540436,5.457193,17,
250020,43.538372,5.45703,18,
250020,43.535793,5.457696,19,
250020,43.53289,5.454836,20,
250020,43.53236,5.452075,21,
250020,43.53265,5.448878,22,
250020,43.532204,5.445223,23,
250020,43.531307,5.441679,24,
250020,43.530766,5.439666,25,
250020,43.528625,5.440062,26,
250020,43.527966,5.44154,27,
250020,43.52663,5.444524,28,
250020,43.52367,5.44266,29,
250022,43.597534,5.484762,1,
250022,43.597919,5.495043,2,
250022,43.593063,5.481451,3,
250022,43.590492,5.47856,4,
250022,43.58749,5.47584,5,
250022,43.582798,5.472707,6,
250022,43.580112,5.47083,7,
250022,43.576054,5.46906,8,
250022,43.5709,5.468353,9,
250022,43.566925,5.465242,10,
250022,43.559299,5.461347,11,
250022,43.555683,5.459507,12,
250022,43.550667,5.456824,13,
250022,43.547707,5.455234,14,
250022,43.546432,5.45482,15,
250022,43.544949,5.455366,16,
250022,43.541904,5.456171,17,
250022,43.540436,5.457193,18,
250022,43.538372,5.45703,19,
250022,43.535793,5.457696,20,
250022,43.53289,5.454836,21,
250022,43.53236,5.452075,22,
250022,43.53265,5.448878,23,
250022,43.532204,5.445223,24,
250022,43.531307,5.441679,25,
250022,43.530766,5.439666,26,
250022,43.528625,5.440062,27,
250022,43.527966,5.44154,28,
250022,43.52663,5.444524,29,
250022,43.52367,5.44266,30,
250024,43.5238,5.44287,1,
250024,43.525681,5.44492,2,
250024,43.523891,5.447196,3,
250024,43.523949,5.449867,4,
250024,43.525112,5.454585,5,
250024,43.528027,5.45519,6,
250024,43.529354,5.453794,7,
250024,43.531696,5.451636,8,
250024,43.532913,5.455163,9,
250024,43.536457,5.457616,10,
250024,43.53862,5.457073,11,
250024,43.540512,5.457297,12,
250024,43.541771,5.456545,13,
250024,43.544388,5.4556,14,
250024,43.54631,5.455022,15,
250024,43.547905,5.455406,16,
250024,43.550907,5.457059,17,
250024,43.556103,5.459896,18,
250024,43.559635,5.461617,19,
250024,43.567379,5.465593,20,
250024,43.571232,5.468795,21,
250024,43.576004,5.469185,22,
250024,43.580502,5.471217,23,
250024,43.582405,5.472466,24,
250024,43.587486,5.476243,25,
250024,43.59082,5.479203,26,
250024,43.593132,5.481728,27,
250024,43.597919,5.495043,28,
250024,43.594925,5.482781,29,
250024,43.598946,5.485169,30,
250024,43.600440999999996,5.48682,31,
250024,43.597534,5.484762,32,
250025,43.5238,5.44287,1,
250025,43.525681,5.44492,2,
250025,43.523891,5.447196,3,
250025,43.523949,5.449867,4,
250025,43.525112,5.454585,5,
250025,43.528027,5.45519,6,
250025,43.529354,5.453794,7,
250025,43.531696,5.451636,8,
250025,43.532913,5.455163,9,
250025,43.536457,5.457616,10,
250025,43.53862,5.457073,11,
250025,43.540512,5.457297,12,
250025,43.541771,5.456545,13,
250025,43.544388,5.4556,14,
250025,43.54631,5.455022,15,
250025,43.547905,5.455406,16,
250025,43.550907,5.457059,17,
250025,43.556103,5.459896,18,
250025,43.559635,5.461617,19,
250025,43.567379,5.465593,20,
250025,43.571232,5.468795,21,
250025,43.576004,5.469185,22,
250025,43.580502,5.471217,23,
250025,43.582405,5.472466,24,
250025,43.587486,5.476243,25,
250025,43.59082,5.479203,26,
250025,43.593132,5.481728,27,
250025,43.597919,5.495043,28,
250025,43.594925,5.482781,29,
250025,43.597534,5.484762,30,
250026,43.597534,5.484762,1,
250026,43.593063,5.481451,2,
250026,43.590492,5.47856,3,
250026,43.58749,5.47584,4,
250026,43.582798,5.472707,5,
250026,43.580112,5.47083,6,
250026,43.576054,5.46906,7,
250026,43.5709,5.468353,8,
250026,43.566925,5.465242,9,
250026,43.559299,5.461347,10,
250026,43.555683,5.459507,11,
250026,43.550667,5.456824,12,
250026,43.547707,5.455234,13,
250026,43.546432,5.45482,14,
250026,43.544949,5.455366,15,
250026,43.541904,5.456171,16,
250026,43.540436,5.457193,17,
250026,43.538372,5.45703,18,
250026,43.535793,5.457696,19,
250026,43.53289,5.454836,20,
250026,43.53236,5.452075,21,
250026,43.53265,5.448878,22,
250026,43.532204,5.445223,23,
250026,43.531307,5.441679,24,
250026,43.530766,5.439666,25,
250026,43.528625,5.440062,26,
250026,43.527966,5.44154,27,
250026,43.52663,5.444524,28,
250026,43.52367,5.44266,29,
250037,43.5238,5.44287,1,
250037,43.525681,5.44492,2,
250037,43.523891,5.447196,3,
250037,43.523949,5.449867,4,
250037,43.525112,5.454585,5,
250037,43.528027,5.45519,6,
250037,43.529354,5.453794,7,
250037,43.531696,5.451636,8,
250037,43.532913,5.455163,9,
250037,43.536457,5.457616,10,
250037,43.53862,5.457073,11,
250037,43.540512,5.457297,12,
250037,43.541771,5.456545,13,
250037,43.544388,5.4556,14,
250037,43.54631,5.455022,15,
250037,43.547905,5.455406,16,
250037,43.550907,5.457059,17,
250037,43.556103,5.459896,18,
250037,43.559635,5.461617,19,
250037,43.567379,5.465593,20,
250037,43.571232,5.468795,21,
250037,43.576004,5.469185,22,
250037,43.580502,5.471217,23,
250037,43.582405,5.472466,24,
250037,43.587486,5.476243,25,
250037,43.59082,5.479203,26,
250037,43.593132,5.481728,27,
250037,43.594925,5.482781,28,
250037,43.598946,5.485169,29,
250037,43.600440999999996,5.48682,30,
250037,43.597534,5.484762,31,
250038,43.5238,5.44287,1,
250038,43.525681,5.44492,2,
250038,43.523891,5.447196,3,
250038,43.523949,5.449867,4,
250038,43.525112,5.454585,5,
250038,43.528027,5.45519,6,
250038,43.529354,5.453794,7,
250038,43.531696,5.451636,8,
250038,43.532913,5.455163,9,
250038,43.536457,5.457616,10,
250038,43.53862,5.457073,11,
250038,43.540512,5.457297,12,
250038,43.541771,5.456545,13,
250038,43.544388,5.4556,14,
250038,43.54631,5.455022,15,
250038,43.547905,5.455406,16,
250038,43.550907,5.457059,17,
250038,43.556103,5.459896,18,
250038,43.559635,5.461617,19,
250038,43.567379,5.465593,20,
250038,43.571232,5.468795,21,
250038,43.576004,5.469185,22,
250038,43.580502,5.471217,23,
250038,43.582405,5.472466,24,
250038,43.587486,5.476243,25,
250038,43.59082,5.479203,26,
250038,43.593132,5.481728,27,
250038,43.597919,5.495043,28,
250038,43.594925,5.482781,29,
250038,43.598946,5.485169,30,
250038,43.600440999999996,5.48682,31,
250038,43.597534,5.484762,32,
250095,43.597534,5.484762,1,
250095,43.597919,5.495043,2,
250095,43.593063,5.481451,3,
250095,43.590492,5.47856,4,
250095,43.58749,5.47584,5,
250095,43.582798,5.472707,6,
250095,43.580112,5.47083,7,
250095,43.576054,5.46906,8,
250095,43.5709,5.468353,9,
250095,43.566925,5.465242,10,
250095,43.559299,5.461347,11,
250095,43.555683,5.459507,12,
250095,43.550667,5.456824,13,
250095,43.547707,5.455234,14,
250095,43.546432,5.45482,15,
250095,43.544949,5.455366,16,
250095,43.541904,5.456171,17,
250095,43.540436,5.457193,18,
250095,43.538372,5.45703,19,
250095,43.535793,5.457696,20,
250095,43.53289,5.454836,21,
250095,43.53236,5.452075,22,
250095,43.53265,5.448878,23,
250095,43.532204,5.445223,24,
250095,43.531307,5.441679,25,
250095,43.530766,5.439666,26,
250095,43.528625,5.440062,27,
250095,43.527966,5.44154,28,
250095,43.52663,5.444524,29,
250095,43.52367,5.44266,30,
250096,43.597534,5.484762,1,
250096,43.593063,5.481451,2,
250096,43.590492,5.47856,3,
250096,43.58749,5.47584,4,
250096,43.582798,5.472707,5,
250096,43.580112,5.47083,6,
250096,43.576054,5.46906,7,
250096,43.5709,5.468353,8,
250096,43.566925,5.465242,9,
250096,43.559299,5.461347,10,
250096,43.555683,5.459507,11,
250096,43.550667,5.456824,12,
250096,43.547707,5.455234,13,
250096,43.546432,5.45482,14,
250096,43.544949,5.455366,15,
250096,43.541904,5.456171,16,
250096,43.540436,5.457193,17,
250096,43.538372,5.45703,18,
250096,43.535793,5.457696,19,
250096,43.53289,5.454836,20,
250096,43.53236,5.452075,21,
250096,43.53265,5.448878,22,
250096,43.532204,5.445223,23,
250096,43.531307,5.441679,24,
250096,43.530766,5.439666,25,
250096,43.528625,5.440062,26,
250096,43.527966,5.44154,27,
250096,43.52663,5.444524,28,
250096,43.52367,5.44266,29,
260032,43.573612,5.345238,1,
260032,43.57045,5.35642,2,
260032,43.570976,5.358358,3,
260032,43.571232,5.36261,4,
260032,43.570351,5.36528,5,
260032,43.567612,5.37137,6,
260032,43.56477,5.37713,7,
260032,43.559895,5.381521,8,
260032,43.550125,5.39055,9,
260032,43.545513,5.398164,10,
260032,43.544731,5.40115,11,
260032,43.543442,5.403144,12,
260032,43.538616,5.413108,13,
260032,43.53677,5.41898,14,
260032,43.533489,5.415961,15,
260032,43.532211,5.417537,16,
260032,43.532017,5.421313,17,
260032,43.526646,5.423887,18,
260032,43.525021,5.42429,19,
260032,43.52478,5.42945,20,
260032,43.52393,5.43393,21,
260032,43.523212,5.437296,22,
260090,43.523212,5.437296,1,
260090,43.5242,5.43303,2,
260090,43.524921,5.42946,3,
260090,43.52512,5.42424,4,
260090,43.526192,5.423975,5,
260090,43.532104,5.423168,6,
260090,43.532108,5.421184,7,
260090,43.532368,5.41712,8,
260090,43.533588,5.41606,9,
260090,43.536751,5.41919,10,
260090,43.538708,5.413254,11,
260090,43.543083,5.403997,12,
260090,43.54475,5.401324,13,
260090,43.545689,5.398387,14,
260090,43.550121,5.390822,15,
260090,43.559517,5.381506,16,
260090,43.565449,5.37652,17,
260090,43.565762,5.37582,18,
260090,43.569019,5.36825,19,
260090,43.571651,5.361,20,
260090,43.570919,5.358072,21,
260090,43.570789,5.35479,22,
260090,43.573669,5.345238,23,
26SP0010,43.523891,5.447196,1,
26SP0010,43.523949,5.449867,2,
26SP0010,43.525112,5.454585,3,
26SP0010,43.528027,5.45519,4,
26SP0010,43.529354,5.453794,5,
26SP0010,43.531696,5.451636,6,
26SP0010,43.53265,5.448878,7,
26SP0010,43.532204,5.445223,8,
26SP0010,43.531307,5.441679,9,
26SP0010,43.530766,5.439666,10,
26SP0010,43.528625,5.440062,11,
26SP0010,43.527966,5.44154,12,
26SP0010,43.52663,5.444524,13,
26SP0010,43.52367,5.44266,14,
26SP0010,43.5242,5.43303,15,
26SP0010,43.524921,5.42946,16,
26SP0010,43.52512,5.42424,17,
26SP0010,43.525246,5.422215,18,
26SP0010,43.526421,5.41709,19,
26SP0010,43.528599,5.416045,20,
26SP0010,43.531174,5.416165,21,
26SP0010,43.532211,5.417537,22,
26SP0010,43.532017,5.421313,23,
26SP0010,43.53204,5.424486,24,
26SP0010,43.532703,5.427285,25,
26SP0010,43.533173,5.427018,26,
26SP0010,43.535,5.423455,27,
26SP0010,43.536098,5.422036,28,
26SP0010,43.538616,5.413108,29,
26SP0010,43.543083,5.403997,30,
26SP0010,43.54475,5.401324,31,
26SP0010,43.545689,5.398387,32,
26SP0010,43.550121,5.390822,33,
26SP0010,43.559517,5.381506,34,
26SP0010,43.565449,5.37652,35,
26SP0010,43.565762,5.37582,36,
26SP0010,43.569019,5.36825,37,
26SP0010,43.571651,5.361,38,
26SP0010,43.570919,5.358072,39,
26SP0010,43.570789,5.35479,40,
26SP0010,43.573669,5.345238,41,
26SP0016,43.573612,5.345238,1,
26SP0016,43.57045,5.35642,2,
26SP0016,43.570976,5.358358,3,
26SP0016,43.571232,5.36261,4,
26SP0016,43.570351,5.36528,5,
26SP0016,43.567612,5.37137,6,
26SP0016,43.56477,5.37713,7,
26SP0016,43.559895,5.381521,8,
26SP0016,43.550125,5.39055,9,
26SP0016,43.545513,5.398164,10,
26SP0016,43.544731,5.40115,11,
26SP0016,43.543442,5.403144,12,
26SP0016,43.538616,5.413108,13,
26SP0016,43.536152,5.42164,14,
26SP0016,43.534756,5.423467,15,
26SP0016,43.533047,5.426927,16,
26SP0016,43.532696,5.426717,17,
26SP0016,43.532104,5.423168,18,
26SP0016,43.532108,5.421184,19,
26SP0016,43.532368,5.41712,20,
26SP0016,43.531036,5.415931,21,
26SP0016,43.527908,5.415892,22,
26SP0016,43.52726,5.415024,23,
26SP0016,43.525379,5.413538,24,
26SP0016,43.524445,5.415522,25,
26SP0016,43.524929,5.422967,26,
26SP0016,43.525021,5.42429,27,
26SP0016,43.52478,5.42945,28,
26SP0016,43.52393,5.43393,29,
26SP0016,43.52346,5.43849,30,
26SP0016,43.5238,5.44287,31,
26SP0016,43.525681,5.44492,32,
26SP0016,43.523891,5.447196,33,
26SP0016,43.523949,5.449867,34,
26SP0016,43.525112,5.454585,35,
26SP0016,43.528027,5.45519,36,
26SP0016,43.529354,5.453794,37,
26SP0016,43.531696,5.451636,38,
26SP0016,43.53265,5.448878,39,
26SP0016,43.532204,5.445223,40,
26SP0016,43.531307,5.441679,41,
26SP0016,43.530766,5.439666,42,
26SP0019,43.573612,5.345238,1,
26SP0019,43.57045,5.35642,2,
26SP0019,43.570976,5.358358,3,
26SP0019,43.571232,5.36261,4,
26SP0019,43.570351,5.36528,5,
26SP0019,43.567612,5.37137,6,
26SP0019,43.56477,5.37713,7,
26SP0019,43.559895,5.381521,8,
26SP0019,43.550125,5.39055,9,
26SP0019,43.545513,5.398164,10,
26SP0019,43.544731,5.40115,11,
26SP0019,43.543442,5.403144,12,
26SP0019,43.538616,5.413108,13,
26SP0019,43.536152,5.42164,14,
26SP0019,43.534756,5.423467,15,
26SP0019,43.533047,5.426927,16,
26SP0019,43.532696,5.426717,17,
26SP0019,43.532104,5.423168,18,
26SP0019,43.532108,5.421184,19,
26SP0019,43.532368,5.41712,20,
26SP0019,43.531036,5.415931,21,
26SP0019,43.527908,5.415892,22,
26SP0019,43.52726,5.415024,23,
26SP0019,43.525379,5.413538,24,
26SP0019,43.524445,5.415522,25,
26SP0019,43.524929,5.422967,26,
26SP0019,43.525021,5.42429,27,
26SP0019,43.52478,5.42945,28,
26SP0019,43.52393,5.43393,29,
26SP0019,43.52346,5.43849,30,
26SP0019,43.5238,5.44287,31,
26SP0019,43.525681,5.44492,32,
26SP0019,43.523891,5.447196,33,
26SP0019,43.523949,5.449867,34,
26SP0019,43.525112,5.454585,35,
26SP0019,43.528027,5.45519,36,
26SP0019,43.529354,5.453794,37,
26SP0019,43.531696,5.451636,38,
26SP0019,43.53265,5.448878,39,
26SP0019,43.532204,5.445223,40,
26SP0019,43.531307,5.441679,41,
26SP0019,43.530766,5.439666,42,
30110013,43.535694,5.393529,1,
30110013,43.545952,5.392105,2,
30110013,43.550125,5.39055,3,
30110013,43.545513,5.398164,4,
30110013,43.544731,5.40115,5,
30110013,43.543442,5.403144,6,
30110013,43.538414,5.411636,7,
30110013,43.536465,5.409251,8,
30110013,43.533806,5.408175,9,
30110013,43.53167,5.407846,10,
30110013,43.531235,5.409383,11,
30110013,43.530064,5.40941,12,
30110013,43.52882,5.406479,13,
30110013,43.528202,5.404968,14,
30110013,43.525513,5.399021,15,
30110013,43.524982,5.393764,16,
30110013,43.524849,5.389946,17,
30110013,43.525066,5.39483,18,
30110013,43.525505,5.399182,19,
30110013,43.528049,5.405155,20,
30110013,43.528721,5.406595,21,
30110013,43.531322,5.40941,22,
30110013,43.531849,5.407985,23,
30110013,43.534153,5.408341,24,
30110013,43.535694,5.393529,25,
30110014,43.535694,5.393529,1,
30110014,43.545952,5.392105,2,
30110014,43.550125,5.39055,3,
30110014,43.545513,5.398164,4,
30110014,43.544731,5.40115,5,
30110014,43.543442,5.403144,6,
30110014,43.538414,5.411636,7,
30110014,43.536465,5.409251,8,
30110014,43.533806,5.408175,9,
30110014,43.53167,5.407846,10,
30110014,43.531235,5.409383,11,
30110014,43.530064,5.40941,12,
30110014,43.52882,5.406479,13,
30110014,43.528202,5.404968,14,
30110014,43.525513,5.399021,15,
30110014,43.524982,5.393764,16,
30110014,43.524849,5.389946,17,
30110014,43.525066,5.39483,18,
30110014,43.525505,5.399182,19,
30110014,43.528049,5.405155,20,
30110014,43.528721,5.406595,21,
30110014,43.531322,5.40941,22,
30110014,43.531849,5.407985,23,
30110014,43.534153,5.408341,24,
30110014,43.535694,5.393529,25,
30130011,43.577934,5.422618,1,
30130011,43.577412,5.422009,2,
30130011,43.575901,5.424713,3,
30130011,43.581577,5.430247,4,
30130011,43.587296,5.43275,5,
30130011,43.590202,5.432076,6,
30130011,43.592815,5.435349,7,
30130011,43.596069,5.44241,8,
30130011,43.598576,5.449732,9,
30130011,43.599609,5.447011,10,
30130011,43.599209,5.444508,11,
30130011,43.597443,5.443172,12,
30130011,43.596405,5.442613,13,
30130011,43.592571,5.434999,14,
30130011,43.590042,5.431799,15,
30130011,43.587231,5.432637,16,
30130011,43.581493,5.430113,17,
30130011,43.575939,5.424776,18,
30130011,43.577389,5.42229,19,
30130011,43.577934,5.422618,20,
30130012,43.577934,5.422618,1,
30130012,43.577412,5.422009,2,
30130012,43.575901,5.424713,3,
30130012,43.581577,5.430247,4,
30130012,43.587296,5.43275,5,
30130012,43.590202,5.432076,6,
30130012,43.592815,5.435349,7,
30130012,43.596069,5.44241,8,
30130012,43.598576,5.449732,9,
30130012,43.599609,5.447011,10,
30130012,43.599209,5.444508,11,
30130012,43.597443,5.443172,12,
30130012,43.596405,5.442613,13,
30130012,43.592571,5.434999,14,
30130012,43.590042,5.431799,15,
30130012,43.587231,5.432637,16,
30130012,43.581493,5.430113,17,
30130012,43.575939,5.424776,18,
30130012,43.577389,5.42229,19,
30130012,43.577934,5.422618,20,
30140011,43.502377,5.39125,1,
30140011,43.504333,5.394771,2,
30140011,43.458923,5.305544,3,
30140011,43.502293,5.390607,4,
30140011,43.502327,5.39097,5,
30140011,43.504333,5.394771,6,
30140011,43.509007,5.392655,7,
30140011,43.508698,5.389184,8,
30140011,43.507149,5.39133,9,
30140011,43.50914,5.392303,10,
30140011,43.502377,5.39125,11,
30140013,43.502377,5.39125,1,
30140013,43.504333,5.394771,2,
30140013,43.509007,5.392655,3,
30140013,43.508698,5.389184,4,
30140013,43.507149,5.39133,5,
30140013,43.50914,5.392303,6,
30140013,43.458923,5.305544,7,
30140013,43.502293,5.390607,8,
30140013,43.502377,5.39125,9,
30310019,43.57819,5.409788,1,
30310019,43.57407,5.422571,2,
30310019,43.568779,5.425403,3,
30310019,43.567177,5.420984,4,
30310019,43.563667,5.420485,5,
30310019,43.560471,5.420579,6,
30310019,43.556782,5.419257,7,
30310019,43.552147,5.424342,8,
30310019,43.536526,5.434966,9,
30310019,43.534927,5.43581,10,
30310019,43.532871,5.436898,11,
30310019,43.53067,5.438123,12,
30310019,43.528625,5.440062,13,
30310019,43.527966,5.44154,14,
30310019,43.52663,5.444524,15,
30310019,43.523891,5.447196,16,
30310019,43.523949,5.449867,17,
30310019,43.525112,5.454585,18,
30310019,43.528027,5.45519,19,
30310019,43.529972,5.452986,20,
30310019,43.531696,5.451636,21,
30310019,43.53265,5.448878,22,
30310019,43.532204,5.445223,23,
30310019,43.531307,5.441679,24,
30310019,43.530766,5.439666,25,
30320010,43.582516,5.408648,1,
30320010,43.585762,5.412896,2,
30320010,43.583385,5.415292,3,
30320010,43.58176,5.416483,4,
30320010,43.580147,5.416748,5,
30320010,43.580204,5.413547,6,
30320010,43.581135,5.411481,7,
30320010,43.582279,5.411272,8,
30320010,43.581367,5.409702,9,
30320010,43.579556,5.409355,10,
30320010,43.579315,5.410888,11,
30320010,43.58012,5.41379,12,
30320010,43.580101,5.417273,13,
30320010,43.580574,5.421288,14,
30320010,43.580509,5.422539,15,
30320010,43.577412,5.422009,16,
30320010,43.575901,5.424713,17,
30320010,43.577484,5.431777,18,
30320010,43.575424,5.432024,19,
30320010,43.572529,5.432646,20,
30320010,43.569546,5.433105,21,
30320010,43.565872,5.434025,22,
30320010,43.563236,5.434007,23,
30320010,43.560856,5.433677,24,
30320010,43.557217,5.43363,25,
30320010,43.554649,5.43395,26,
30320010,43.551861,5.436606,27,
30320010,43.550259,5.438749,28,
30320010,43.547363,5.442791,29,
30320010,43.547279,5.445415,30,
30320010,43.544823,5.445282,31,
30320010,43.542141,5.445532,32,
30320010,43.539856,5.445938,33,
30320010,43.535843,5.445974,34,
30320010,43.534245,5.44563,35,
30320010,43.533306,5.445871,36,
30320010,43.532204,5.445223,37,
